STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2015,,3.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2016,,4.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2017,,6.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2018,,6.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2019,,5.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2020,,2.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2021,,3.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2022,,7.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2023,,4.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,ES,Spain,2024,,8.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2010,,0.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2011,,0.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2012,,-2.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2013,,-1.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2014,,0.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2015,,2.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2016,,4.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2017,,4.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2018,,5.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2019,,4.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2020,,5.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2021,,8.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2022,,8.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2023,,-0.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,EU27_2020,European Union - 27 countries (from 2020),2024,,3.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2010,,6.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2011,,3.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2012,,2.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2013,,1.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2014,,-0.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2015,,0.0,,b,break in time series,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2016,,1.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2017,,1.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2018,,0.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2019,,0.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2020,,1.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2021,,4.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2022,,1.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2023,,-6.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FI,Finland,2024,,-3.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2010,,4.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2011,,5.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2012,,-0.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2013,,-1.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2014,,-1.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2015,,-1.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2016,,1.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2017,,3.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2018,,2.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2019,,3.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2020,,5.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2021,,6.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2022,,6.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2023,,-0.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,FR,France,2024,,-3.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2010,,-6.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2011,,0.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2012,,-1.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2013,,-3.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2014,,-1.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2015,,-2.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2016,,0.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2017,,3.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2018,,6.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2019,,9.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2020,,7.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2021,,7.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2022,,14.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2023,,11.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HR,Croatia,2024,,10.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2010,,-2.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2011,,-3.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2012,,-3.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2013,,-2.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2014,,4.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2015,,13.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2016,,13.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2017,,12.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2018,,14.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2019,,17.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2020,,4.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2021,,16.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2022,,22.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2023,,7.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,HU,Hungary,2024,,13.7,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2010,,-13.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2011,,-17.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2012,,-13.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2013,,1.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2014,,16.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2015,,11.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2016,,7.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2017,,10.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2018,,10.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2019,,2.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2020,,0.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2021,,8.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2022,,12.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2023,,3.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IE,Ireland,2024,,8.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2010,,-3.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2011,,4.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2012,,6.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2013,,5.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2014,,8.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2015,,8.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2016,,9.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2017,,19.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2018,,8.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2019,,4.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2020,,6.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2021,,12.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2022,,21.0,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2023,,7.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IS,Iceland,2024,,8.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2011,,1.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2012,,-2.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2013,,-6.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2014,,-4.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2015,,-3.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2016,,0.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2017,,-1.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2018,,-0.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2019,,-0.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2020,,1.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2021,,2.5,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2022,,3.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2023,,1.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,IT,Italy,2024,,3.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2010,,-7.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2011,,6.6,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2012,,-0.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2013,,1.2,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2014,,6.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2015,,3.7,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2016,,5.4,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2017,,8.9,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2018,,7.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2019,,6.8,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2020,,7.3,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2021,,16.1,,,,,
dataflow,ESTAT:PRC_HPI_A(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,RCH_A_AVG,Annual average rate of change,LT,Lithuania,2022,,19.0,,,,,
